title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Model units
Variable seaIce.mon.rsds_tavg-u-hxy-si (SImon.siflswdtop),1737,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1737,mon seaIce CMIP6 UKESM1 HadGEM3-GC31,rsds_tavg-u-hxy-si,surface_downwelling_shortwave_flux_in_air,"""cell_methods"" was ""area: time: mean where sea_ice (comment: mask=siconca)""; ; ""comment"" was ""The downwelling shortwave flux over sea ice (always positive by sign convention)"";",area: areacella,area: time: mean where sea_ice (mask=siconca),Downwelling shortwave flux from the atmosphere to the sea-ice surface (energy flow per sea ice area). Always positive or zero.,longitude latitude time,mon,Downwelling Shortwave Flux over Sea Ice,seaIce,down,"Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconca) CMIP7:area: time: mean where sea_ice (mask=siconca),",W m-2,CMIP6 CMOR variable,m01s01i501[lbproc=128] / m01s00i031[lbproc=128],,m01s01i501[lbproc=128] / m01s00i031[lbproc=128],,W m-2
Variable seaIce.mon.siflswdbot_tavg-u-hxy-si (SImon.siflswdbot),1736,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1736,mon seaIce CMIP6,siflswdbot_tavg-u-hxy-si,downwelling_shortwave_flux_in_sea_water_at_sea_ice_base,"""comment"" was ""The downwelling shortwave flux underneath sea ice (always positive)""; ; ""cell_methods"" was ""area: time: mean where sea_ice (comment: mask=siconc)""; ; ""long_name"" was ""Downwelling Shortwave Flux Under Sea Ice"";",area: areacello,area: time: mean where sea_ice (mask=siconc),"Downwelling shortwave flux underneath sea ice, i.e. the amount of shortwave radiation that penetrates the sea ice and reaches the sea ice-ocean interface (energy flow per sea ice area). Always positive or zero.",longitude latitude time,mon,Downwelling Shortwave Flux under Sea Ice,seaIce,down,"Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",W m-2,CMIP6 CMOR variable,,,,,
Variable seaIce.mon.hfss_tavg-u-hxy-si (SImon.siflsenstop),1735,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1735,mon seaIce CMIP6 UKESM1 HadGEM3-GC31,hfss_tavg-u-hxy-si,surface_downward_sensible_heat_flux,"""positive"" was ""up""; ; ""long_name"" was ""Net Upward Sensible Heat Flux over Sea Ice""; ; ""standard_name"" was ""surface_upward_sensible_heat_flux""; ; ""cell_methods"" was ""area: time: mean where sea_ice (comment: mask=siconca)""; ; ""comment"" was ""the net sensible heat flux over sea ice"";",area: areacella,area: time: mean where sea_ice (mask=siconca),Net sensible heat flux over sea ice (energy flow per sea ice area). Positive for a downward heat flux.,longitude latitude time,mon,Net Downward Sensible Heat Flux over Sea Ice,seaIce,down,"CHANGE SINCE CMIP6 in Positive Direction - CMIP6:up CMIP7:down; Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconca) CMIP7:area: time: mean where sea_ice (mask=siconca),",W m-2,CMIP6 CMOR variable,-1. * m01s03i533[lbproc=128] / m01s00i031[lbproc=128],,-1. * m01s03i533[lbproc=128] / m01s00i031[lbproc=128],,W m-2
Variable seaIce.mon.siflsensbot_tavg-u-hxy-si (SImon.siflsensbot),1734,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1734,mon seaIce CMIP6 UKESM1 HadGEM3-GC31,siflsensbot_tavg-u-hxy-si,upward_sea_ice_basal_heat_flux,"""cell_methods"" was ""area: time: mean where sea_ice (comment: mask=siconc)""; ; ""long_name"" was ""Net Upward Sensible Heat Flux Under Sea Ice""; ; ""comment"" was ""the net sensible heat flux under sea ice from the ocean""; ; ""positive"" was ""up"";",area: areacello,area: time: mean where sea_ice (mask=siconc),"Net sensible heat flux under sea ice from or to the ocean (energy flow per sea ice area). Per sign convention, heat from the ocean is counted as negative since it describes an upward heat flux.",longitude latitude time,mon,Net Upward Sensible Heat Flux under Sea Ice,seaIce,down,"CHANGE SINCE CMIP6: compound name,; Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.",W m-2,CMIP6 CMOR variable,siflsensupbot,,siflsensupbot,,W m-2
Variable seaIce.mon.rlus_tavg-u-hxy-si (SImon.sifllwutop),1732,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1732,mon seaIce CMIP6 UKESM1 HadGEM3-GC31,rlus_tavg-u-hxy-si,surface_upwelling_longwave_flux_in_air,"""cell_methods"" was ""area: time: mean where sea_ice (comment: mask=siconca)""; ; ""comment"" was ""the upwelling longwave flux over sea ice (always negative)"";",area: areacella,area: time: mean where sea_ice (mask=siconca),Upward longwave flux from the sea-ice surface to the atmosphere (energy flow per sea ice area). Always positive or zero.,longitude latitude time,mon,Upwelling Longwave Flux over Sea Ice,seaIce,up,"Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconca) CMIP7:area: time: mean where sea_ice (mask=siconca),",W m-2,CMIP6 CMOR variable,m01s03i531[lbproc=128] / m01s00i031[lbproc=128],,m01s03i531[lbproc=128] / m01s00i031[lbproc=128],,W m-2
Variable seaIce.mon.rlds_tavg-u-hxy-si (SImon.sifllwdtop),1731,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1731,mon seaIce CMIP6 UKESM1 HadGEM3-GC31,rlds_tavg-u-hxy-si,surface_downwelling_longwave_flux_in_air,"""cell_methods"" was ""area: time: mean where sea_ice (comment: mask=siconca)""; ; ""comment"" was ""the downwelling longwave flux over sea ice (always positive)"";",area: areacella,area: time: mean where sea_ice (mask=siconca),Downwelling longwave flux from the atmosphere to the sea-ice surface (energy flow per sea ice area). Always positive or zero.,longitude latitude time,mon,Downwelling Longwave Flux over Sea Ice,seaIce,down,"Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconca) CMIP7:area: time: mean where sea_ice (mask=siconca),",W m-2,CMIP6 CMOR variable,m01s02i501[lbproc=128] / m01s00i031[lbproc=128],,m01s02i501[lbproc=128] / m01s00i031[lbproc=128],,W m-2
Variable seaIce.mon.hfls_tavg-u-hxy-si (SImon.sifllattop),1730,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1730,mon seaIce CMIP6 UKESM1 HadGEM3-GC31,hfls_tavg-u-hxy-si,surface_downward_latent_heat_flux,"""cell_methods"" was ""area: time: mean where sea_ice (comment: mask=siconca)""; ; ""positive"" was ""up""; ; ""standard_name"" was ""surface_upward_latent_heat_flux""; ; ""comment"" was ""the net latent heat flux over sea ice"";",area: areacella,area: time: mean where sea_ice (mask=siconca),Net latent heat flux over sea ice (energy flow per sea ice area). Positive for a downward heat flux.,longitude latitude time,mon,Net Latent Heat Flux over Sea Ice,seaIce,down,"CHANGE SINCE CMIP6: compound name,; Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.",W m-2,CMIP6 CMOR variable,-1. * flat_ai / aice,,-1. * flat_ai / aice,,W m-2
Variable seaIce.mon.siflfwdrain_tavg-u-hxy-si (SImon.siflfwdrain),1729,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1729,mon seaIce CMIP6 UKESM1 HadGEM3-GC31,siflfwdrain_tavg-u-hxy-si,water_flux_into_sea_water_due_to_surface_drainage,"""comment"" was ""Total flux of fresh water from sea-ice surface into underlying ocean. This combines both surface melt water that drains directly into the ocean and the drainage of surface melt pond. By definition, this flux is always positive.""; ; ""cell_methods"" was ""area: time: mean where sea_ice (comment: mask=siconc)"";",area: areacello,area: time: mean where sea_ice (mask=siconc),"Total flux of fresh water from sea-ice surface into underlying ocean divided by grid-cell area. This combines both surface meltwater that drains directly into the ocean and the drainage of surface melt ponds. By definition, this flux is always positive.",longitude latitude time,mon,Freshwater Flux from Sea-Ice Surface,seaIce,,"Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",kg m-2 s-1,CMIP6 CMOR variable,(meltt * ICE_DENSITY + melts * SNOW_DENSITY) / (100. * SECONDS_IN_DAY),,(meltt * ICE_DENSITY + melts * SNOW_DENSITY) / (100. * SECONDS_IN_DAY),,kg m-2 s-1
Variable seaIce.mon.fsitherm_tavg-u-hxy-si (SImon.siflfwbot),1728,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1728,mon seaIce CMIP6 UKESM1 HadGEM3-GC31,fsitherm_tavg-u-hxy-si,water_flux_into_sea_water_due_to_sea_ice_thermodynamics,"""cell_methods"" was ""area: time: mean where sea_ice (comment: mask=siconc)""; ; ""comment"" was ""Total flux of fresh water from water into sea ice divided by grid-cell area; This flux is negative during ice growth (liquid water mass decreases, hence upward flux of freshwater), positive during ice melt (liquid water mass increases, hence downward flux of freshwater)"";",area: areacello,area: time: mean where sea_ice (mask=siconc),"Total flux of fresh water from water into sea ice divided by grid-cell area. This flux is positive when fresh water enters the ocean, and is therefore negative during ice growth and positive during ice melt.",longitude latitude time,mon,Freshwater Flux from Sea Ice,seaIce,,"Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",kg m-2 s-1,CMIP6 CMOR variable,((meltt + meltb + meltl - congel - frazil) * ICE_DENSITY + melts * SNOW_DENSITY) / (100. * SECONDS_IN_DAY),,((meltt + meltb + meltl - congel - frazil) * ICE_DENSITY + melts * SNOW_DENSITY) / (100. * SECONDS_IN_DAY),,kg m-2 s-1
Variable seaIce.mon.siflcondtop_tavg-u-hxy-si (SImon.siflcondtop),1727,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1727,mon seaIce CMIP6 UKESM1 HadGEM3-GC31,siflcondtop_tavg-u-hxy-si,surface_downward_heat_flux_in_sea_ice,"""comment"" was ""the net heat conduction flux at the ice surface""; ; ""cell_methods"" was ""area: time: mean where sea_ice (comment: mask=siconc)""; ; ""standard_name"" was ""surface_downward_sensible_heat_flux""; ; ""long_name"" was ""Net Conductive Heat Flux in Ice at the Surface"";",area: areacello,area: time: mean where sea_ice (mask=siconc),"Net heat conduction flux at the ice surface, i.e. the conductive heat flux from the centre of the uppermost vertical sea-ice grid box to the surface of the sea ice (energy flow per sea ice area). Positive for a downward heat flux.",longitude latitude time,mon,Net Conductive Heat Flux in Sea Ice at the Surface,seaIce,down,"Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",W m-2,CMIP6 CMOR variable,siflcondtop,,siflcondtop,,W m-2
Variable seaIce.mon.siflcondbot_tavg-u-hxy-si (SImon.siflcondbot),1726,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1726,mon seaIce CMIP6 UKESM1 HadGEM3-GC31,siflcondbot_tavg-u-hxy-si,basal_downward_heat_flux_in_sea_ice,"""cell_methods"" was ""area: time: mean where sea_ice (comment: mask=siconc)""; ; ""comment"" was ""the net heat conduction flux at the ice base""; ; ""long_name"" was ""Net Conductive Heat Fluxes in Ice at the Bottom"";",area: areacello,area: time: mean where sea_ice (mask=siconc),"Net heat conduction flux at the ice base, i.e. the conductive heat flux from the centre of the lowermost vertical sea-ice grid box to the base of the sea ice (energy flow per sea ice area). Positive for a downward heat flux.",longitude latitude time,mon,Net Conductive Heat Flux in Sea Ice at the Base,seaIce,down,"Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",W m-2,CMIP6 CMOR variable,siflcondbot,,siflcondbot,,W m-2
Variable seaIce.mon.sifb_tavg-u-hxy-si (SImon.sifb),1725,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1725,mon seaIce CMIP6 UKESM1 HadGEM3-GC31,sifb_tavg-u-hxy-si,sea_ice_freeboard,"""cell_methods"" was ""area: time: mean where sea_ice (comment: mask=siconc)""; ; ""comment"" was ""Mean height of sea-ice surface (=snow-ice interface when snow covered) above sea level"";",area: areacello,area: time: mean where sea_ice (mask=siconc),"Mean height of sea-ice surface (i.e. snow-ice interface when snow covered) above sea level. This follows the classical definition of freeboard for in situ observations. In the satellite community, sometimes the total height of sea ice and snow above sea level is referred to as freeboard. This can easily be calculated by adding sisnthick to sifb.",longitude latitude time,mon,Sea-Ice Freeboard,seaIce,,"Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",m,CMIP6 CMOR variable,sifb,,sifb,,m
Variable seaIce.mon.siextent_tavg-u-hm-u (SImon.siextents),1724,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1724,mon seaIce CMIP6,siextent_tavg-u-hm-u,sea_ice_extent,"""comment"" was ""Total area of all Southern-Hemisphere grid cells that are covered by at least 15 % areal fraction of sea ice"";",,area: time: mean,Total integrated area of all Southern Hemisphere grid cells that are covered by at least 15% areal fraction of sea ice (siconc >= 0.15). Does not include grid cells partially covered by land.,time,mon,Sea-Ice Extent South,seaIce,,,1e6 km2,CMIP6 CMOR variable,,,,,
Variable seaIce.mon.siextent_tavg-u-hm-u (SImon.siextentn),1723,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1723,mon seaIce CMIP6,siextent_tavg-u-hm-u,sea_ice_extent,"""comment"" was ""Total area of all Northern-Hemisphere grid cells that are covered by at least 15 % areal fraction of sea ice"";",,area: time: mean,Total integrated area of all Northern Hemisphere grid cells that are covered by at least 15% areal fraction of sea ice (siconc >= 0.15). Does not include grid cells partially covered by land.,time,mon,Sea-Ice Extent North,seaIce,,,1e6 km2,CMIP6 CMOR variable,,,,,
Variable seaIce.mon.sidragtop_tavg-u-hxy-si (SImon.sidragtop),1722,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1722,mon seaIce CMIP6 UKESM1 HadGEM3-GC31,sidragtop_tavg-u-hxy-si,surface_drag_coefficient_for_momentum_in_air,"""comment"" was ""Atmospheric drag coefficient that is used to calculate the atmospheric momentum drag on sea ice""; ; ""cell_methods"" was ""area: time: mean where sea_ice (comment: mask=siconc)"";",area: areacello,area: time: mean where sea_ice (mask=siconc),Atmospheric drag coefficient that is used to calculate the atmospheric momentum drag on sea ice.,longitude latitude time,mon,Atmospheric Drag Coefficient,seaIce,,"Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",1,CMIP6 CMOR variable,m01s03i538[lbproc=128] / m01s00i031[lbproc=128],,m01s03i538[lbproc=128] / m01s00i031[lbproc=128],,1
Variable seaIce.mon.sidragbot_tavg-u-hxy-si (SImon.sidragbot),1721,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1721,mon seaIce CMIP6,sidragbot_tavg-u-hxy-si,sea_ice_basal_drag_coefficient_for_momentum_in_sea_water,"""comment"" was ""Oceanic drag coefficient that is used to calculate the oceanic momentum drag on sea ice""; ; ""cell_methods"" was ""area: time: mean where sea_ice (comment: mask=siconc)"";",area: areacello,area: time: mean where sea_ice (mask=siconc),Oceanic drag coefficient that is used to calculate the oceanic momentum drag on sea ice.,longitude latitude time,mon,Ocean Drag Coefficient,seaIce,,"Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",1,CMIP6 CMOR variable,,,,,
Variable seaIce.mon.sidmasstrany_tavg-u-hxy-si (SImon.sidmasstrany),1720,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1720,mon seaIce CMIP6 UKESM1 HadGEM3-GC31,sidmasstrany_tavg-u-hxy-si,sea_ice_y_transport,"""cell_measures"" was ""--MODEL""; ; ""comment"" was ""Includes transport of both sea ice and snow by advection"";",::MODEL,time: mean,Y-component of the sea-ice drift-induced transport of snow and sea ice mass.,longitude latitude time,mon,Y-Component of Sea-Ice Mass Transport,seaIce,,,kg s-1,CMIP6 CMOR variable,sidmasstrany,,sidmasstrany,,kg s-1
Variable seaIce.mon.sidmasstranx_tavg-u-hxy-si (SImon.sidmasstranx),1719,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1719,mon seaIce CMIP6 UKESM1 HadGEM3-GC31,sidmasstranx_tavg-u-hxy-si,sea_ice_x_transport,"""cell_measures"" was ""--MODEL""; ; ""comment"" was ""Includes transport of both sea ice and snow by advection"";",::MODEL,time: mean,X-component of the sea-ice drift-induced transport of snow and sea ice mass.,longitude latitude time,mon,X-Component of Sea-Ice Mass Transport,seaIce,,,kg s-1,CMIP6 CMOR variable,sidmasstranx,,sidmasstranx,,kg s-1
Variable seaIce.mon.sidmassth_tavg-u-hxy-si (SImon.sidmassth),1718,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1718,mon seaIce CMIP6 UKESM1 HadGEM3-GC31,sidmassth_tavg-u-hxy-si,tendency_of_sea_ice_amount_due_to_sea_ice_thermodynamics,"""comment"" was ""Total change in sea-ice mass from thermodynamic processes divided by grid-cell area"";",area: areacello,area: mean where sea time: mean,Total change in sea-ice mass from thermodynamic processes divided by grid-cell area.,longitude latitude time,mon,Sea-Ice Mass Change from Thermodynamics,seaIce,,,kg m-2 s-1,CMIP6 CMOR variable,dvidtt * ICE_DENSITY / (100. * SECONDS_IN_DAY),,dvidtt * ICE_DENSITY / (100. * SECONDS_IN_DAY),,kg m-2 s-1
Variable seaIce.mon.sidmassmelttop_tavg-u-hxy-si (SImon.sidmassmelttop),1717,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1717,mon seaIce CMIP6 UKESM1 HadGEM3-GC31,sidmassmelttop_tavg-u-hxy-si,tendency_of_sea_ice_amount_due_to_surface_melting,"""comment"" was ""The rate of change of sea ice mass through melting at the ice surface divided by grid-cell area"";",area: areacello,area: mean where sea time: mean,"Rate of change of sea-ice mass through melting at the ice surface divided by grid-cell area. This number is independent of the actual fate of the meltwater, and will hence include all sea-ice meltwater that drains into the ocean and all sea-ice meltwater that is collected by a melt-pond parameterisation. Always negative or zero.",longitude latitude time,mon,Sea-Ice Mass Change Through Surface Melting,seaIce,,,kg m-2 s-1,CMIP6 CMOR variable,-1 * meltt * ICE_DENSITY / (100. * SECONDS_IN_DAY),,-1 * meltt * ICE_DENSITY / (100. * SECONDS_IN_DAY),,kg m-2 s-1
Variable seaIce.mon.sidmassmeltlat_tavg-u-hxy-si (SImon.sidmassmeltlat),1716,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1716,mon seaIce CMIP6 UKESM1 HadGEM3-GC31,sidmassmeltlat_tavg-u-hxy-si,tendency_of_sea_ice_amount_due_to_lateral_melting,"""long_name"" was ""Lateral Sea Ice Melt Rate""; ; ""comment"" was ""The rate of change of sea ice mass through lateral melting divided by grid-cell area (report 0 if not explicitly calculated thermodynamically)"";",area: areacello,area: mean where sea time: mean,Rate of change of sea-ice mass through lateral melting/dissolution divided by grid-cell area (report zero if not explicitly calculated thermodynamically). Always negative or zero.,longitude latitude time,mon,Sea-Ice Mass Change Through Lateral Melting,seaIce,,"CHANGE: name, renamed from SImon.sidmasslat in CMIP6; CHANGE SINCE CMIP6: compound name,",kg m-2 s-1,CMIP6 CMOR variable,-1 * meltl * ICE_DENSITY / (100. * SECONDS_IN_DAY),,-1 * meltl * ICE_DENSITY / (100. * SECONDS_IN_DAY),,kg m-2 s-1
Variable seaIce.mon.sidmassmeltbot_tavg-u-hxy-si (SImon.sidmassmeltbot),1715,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1715,mon seaIce CMIP6 UKESM1 HadGEM3-GC31,sidmassmeltbot_tavg-u-hxy-si,tendency_of_sea_ice_amount_due_to_basal_melting,"""comment"" was ""The rate of change of sea ice mass through melting at the ice bottom divided by grid-cell area"";",area: areacello,area: mean where sea time: mean,Rate of change of sea-ice mass through melting/dissolution at the ice bottom divided by grid-cell area. Note that this number is always zero or negative since sea-ice growth is collected in sidmassgrowthbot. This is to account for differential growth and melt in models with a sub-grid scale ice thickness distribution.,longitude latitude time,mon,Sea-Ice Mass Change Through Bottom Melting,seaIce,,,kg m-2 s-1,CMIP6 CMOR variable,-1 * meltb * ICE_DENSITY / (100. * SECONDS_IN_DAY),,-1 * meltb * ICE_DENSITY / (100. * SECONDS_IN_DAY),,kg m-2 s-1
Variable seaIce.mon.sidmassgrowthwat_tavg-u-hxy-si (SImon.sidmassgrowthwat),1714,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1714,mon seaIce CMIP6 UKESM1 HadGEM3-GC31,sidmassgrowthwat_tavg-u-hxy-si,tendency_of_sea_ice_amount_due_to_frazil_ice_accumulation_in_leads,"""comment"" was ""The rate of change of sea ice mass due to sea ice formation in supercooled water (often through frazil formation) divided by grid-cell area. Together, sidmassgrowthwat and sidmassgrowthbot should give total ice growth"";",area: areacello,area: mean where sea time: mean,Rate of change of sea-ice mass due to sea ice formation in supercooled water (often through frazil formation) divided by grid-cell area. Always positive or zero.,longitude latitude time,mon,Sea-Ice Mass Change Through Growth in Supercooled Open Water (Frazil),seaIce,,,kg m-2 s-1,CMIP6 CMOR variable,frazil * ICE_DENSITY / (100. * SECONDS_IN_DAY),,frazil * ICE_DENSITY / (100. * SECONDS_IN_DAY),,kg m-2 s-1
Variable seaIce.mon.sidmassgrowthsi_tavg-u-hxy-si (SImon.sidmassgrowthsi),1713,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1713,mon seaIce CMIP6 UKESM1 HadGEM3-GC31,sidmassgrowthsi_tavg-u-hxy-si,tendency_of_sea_ice_amount_due_to_conversion_of_snow_to_sea_ice,"""comment"" was ""The rate of change of sea ice mass due to transformation of snow to sea ice divided by grid-cell area"";",area: areacello,area: mean where sea time: mean,Rate of change of sea-ice mass due to transformation of snow to sea ice divided by grid-cell area. Always positive or zero.,longitude latitude time,mon,Sea-Ice Mass Change Through Snow-to-Ice Conversion,seaIce,,"CHANGE SINCE CMIP6: compound name,",kg m-2 s-1,CMIP6 CMOR variable,snoice * ICE_DENSITY / (100. * SECONDS_IN_DAY),,snoice * ICE_DENSITY / (100. * SECONDS_IN_DAY),,kg m-2 s-1
Variable seaIce.mon.sidmassgrowthbot_tavg-u-hxy-si (SImon.sidmassgrowthbot),1712,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1712,mon seaIce CMIP6 UKESM1 HadGEM3-GC31,sidmassgrowthbot_tavg-u-hxy-si,tendency_of_sea_ice_amount_due_to_congelation_ice_accumulation,"""comment"" was ""The rate of change of sea ice mass due to vertical growth of existing sea ice at its base divided by grid-cell area."";",area: areacello,area: mean where sea time: mean,Rate of change of sea-ice mass due to vertical growth of existing sea ice at its base divided by grid-cell area. Note that this number is always positive or zero since sea-ice melt is collected in sidmassmeltbot. This is to account for differential growth and melt in models with a sub-grid scale ice thickness distribution.,longitude latitude time,mon,Sea-Ice Mass Change Through Basal Growth,seaIce,,,kg m-2 s-1,CMIP6 CMOR variable,congel * ICE_DENSITY / (100. * SECONDS_IN_DAY),,congel * ICE_DENSITY / (100. * SECONDS_IN_DAY),,kg m-2 s-1
