title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Model units
Variable ocean.mon.mfo_tavg-u-ht-sea (Omon.mfo),1499,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1499,mon ocean CMIP6,mfo_tavg-u-ht-sea,sea_water_transport_across_line,"""comment"" was ""Transport across_line means that which crosses a particular line on the Earth's surface; formally this means the integral along the line of the normal component of the transport.""; ; ""cell_methods"" was ""time: mean"";",,depth: sum where sea time: mean,"Transport across_line means that which crosses a particular line on the Earth's surface (based on appendix J and table J1 of Griffies et al, 2016 (<https://doi.org/10.5194/gmd-9-3231-2016>). Formally this means the integral along the line of the normal component of the transport. The transport should be evaluated for the full depth of the ocean, except for the Pacific Equatorial Undercurrent, which is averaged from the surface to 350m.",oline time,mon,Sea Water Transport,ocean,,"Full depth mean, apart from Pacific Equatorial Undercurrent, which is only top 350m.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:null,; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:depth: sum where sea time: mean,",kg s-1,CMIP6 CMOR variable,,,,,
Variable ocean.mon.masso_tavg-u-hm-sea (Omon.masso),1498,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1498,mon ocean CMIP6 UKESM1 HadGEM3-GC31,masso_tavg-u-hm-sea,sea_water_mass,,,area: sum where sea time: mean,"Total mass of liquid sea water. For Boussinesq models, report this diagnostic as Boussinesq reference density times total volume.",time,mon,Sea Water Mass,ocean,,,kg,CMIP6 CMOR variable,scvoltot * SEAWATER_DENSITY,,scvoltot * SEAWATER_DENSITY,,kg
Variable ocean.mon.masscello_tavg-l-hxy-sea (Omon.masscello),1497,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1497,mon ocean CMIP6 UKESM1 HadGEM3-GC31 BCV,masscello_tavg-l-hxy-sea,sea_water_mass_per_unit_area,"""cell_methods"" was ""area: sum where sea time: mean""; ; ""comment"" was ""Tracer grid-cell mass per unit area used for computing tracer budgets. For Boussinesq models with static ocean grid cell thickness, masscello = rhozero*thickcello, where thickcello is static cell thickness and rhozero is constant Boussinesq reference density. More generally, masscello is time dependent and reported as part of Omon."";",area: areacello volume: volcello,area: mean where sea time: mean,"For Boussinesq models, report this diagnostic as Boussinesq reference density times grid celll volume.",longitude latitude olevel time,mon,Ocean Grid-Cell Mass per Area,ocean,,"Report on native horizontal grid as well as on a spherical latitude/longitude grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native. Do not use this field if masscello is fixed: use Ofx.masscello instead.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: sum where sea time: mean CMIP7:area: mean where sea time: mean,",kg m-2,CMIP6 CMOR variable,masscello,,masscello,,kg m-2
Variable ocean.mon.htovovrt_tavg-u-hys-sea (Omon.htovovrt),1462,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1462,mon ocean CMIP6 UKESM1 HadGEM3-GC31,htovovrt_tavg-u-hys-sea,northward_ocean_heat_transport_due_to_overturning,"""cell_methods"" was ""longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean"";",,longitude: sum (basin sum [along zig-zag grid path]) depth: sum time: mean,"From all advective mass transport processes, resolved and parameterized.",latitude basin time,mon,Northward Ocean Heat Transport Due to Overturning,ocean,,"For models which do not have a Cartesian lat-long grid, this transport can be approximated as thetransport across zig-zag paths corresponding to latitudes with spacing between latitudes appropriate tothe model's resolution, as is done for the ocean meridional overturning mass streamfunction.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean CMIP7:longitude: sum (basin sum [along zig-zag grid path]) depth: sum time: mean,",W,CMIP6 CMOR variable,"combine_cubes_to_basin_coord(hfovovrt_global, hfovovrt_atlantic, hfovovrt_indopacific, mask_global=global_ocean_1D_V, mask_atl=atlantic_arctic_ocean_1D_V, mask_indpac=indian_pacific_ocean_1D_V)",,"combine_cubes_to_basin_coord(hfovovrt_global, hfovovrt_atlantic, hfovovrt_indopacific, mask_global=global_ocean_1D_V, mask_atl=atlantic_arctic_ocean_1D_V, mask_indpac=indian_pacific_ocean_1D_V)",,PW
Variable ocean.mon.htovgyre_tavg-u-hys-sea (Omon.htovgyre),1461,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1461,mon ocean CMIP6 UKESM1 HadGEM3-GC31,htovgyre_tavg-u-hys-sea,northward_ocean_heat_transport_due_to_gyre,"""cell_methods"" was ""longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean"";",,longitude: sum (basin sum [along zig-zag grid path]) depth: sum time: mean,"From all advective mass transport processes, resolved and parameterized.",latitude basin time,mon,Northward Ocean Heat Transport Due to Gyre,ocean,,"For models which do not have a Cartesian lat-long grid, this transport can be approximated as thetransport across zig-zag paths corresponding to latitudes with spacing between latitudes appropriate tothe model's resolution, as is done for the ocean meridional overturning mass streamfunction.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean CMIP7:longitude: sum (basin sum [along zig-zag grid path]) depth: sum time: mean,",W,CMIP6 CMOR variable,"combine_cubes_to_basin_coord(hfovgyre_global, hfovgyre_atlantic, hfovgyre_indopacific, mask_global=global_ocean_1D_V, mask_atl=atlantic_arctic_ocean_1D_V, mask_indpac=indian_pacific_ocean_1D_V)",,"combine_cubes_to_basin_coord(hfovgyre_global, hfovgyre_atlantic, hfovgyre_indopacific, mask_global=global_ocean_1D_V, mask_atl=atlantic_arctic_ocean_1D_V, mask_indpac=indian_pacific_ocean_1D_V)",,PW
Variable ocean.mon.hfy_tavg-u-hxy-sea (Omon.hfyint),1460,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1460,mon ocean CMIP6 UKESM1 HadGEM3-GC31,hfy_tavg-u-hxy-sea,ocean_heat_y_transport,"""comment"" was ""Contains all contributions to 'y-ward' heat transport from resolved and parameterized processes. Use Celsius for temperature scale.""; ; ""cell_methods"" was ""area: mean where sea time: mean""; ; ""long_name"" was ""Ocean Heat Y Transport"";",area: areacello,area: mean where sea depth: sum where sea time: mean,Ocean heat y transport vertically integrated over the whole ocean depth. Contains all contributions to 'y-ward' heat transport from resolved and parameterized processes. Use Celsius for temperature scale. Report on native horizontal grid.,longitude latitude time,mon,Vertically Integrated Ocean Heat Y Transport,ocean,,"2d field for CMIP6. Report on native horizontal grid. ; CHANGE SINCE CMIP6: compound name, 'int' Disambiguation added to allow for both Omon.hfy (3d) and Omon.hfyint (2d); 2d vertically integrated field. If the full 3d transport is preferred, produce Omon.hfy instead.",W,CMIP6 CMOR variable,"mask_copy(hfy, mask_2D_V)",,"mask_copy(hfy, mask_2D_V)",,W
Variable ocean.mon.hfy_tavg-l-hxy-sea (Omon.hfy),1459,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1459,mon ocean UKESM1 HadGEM3-GC31,hfy_tavg-l-hxy-sea,ocean_heat_y_transport,"""cell_measures"" was ""area: areacello""; ; ""dimensions"" was ""longitude latitude time""; ; ""long_name"" was ""Ocean Heat Y Transport"";",area: areacello volume: volcello,area: mean where sea time: mean,Contains all contributions to 'y-ward' heat transport from resolved and parameterized processes. Use Celsius for temperature scale.,longitude latitude olevel time,mon,3D Ocean Heat Y Transport,ocean,,"3d field. If only the 2d vertically integrated transport is available or is preferred, produce Omon.hfyint instead.; Online mapping to depth/pressure vertical grid if depth or pressure are not native. Report on native horizontal grid.",W,New,"mask_copy(hfy, mask_2D_V)",,"mask_copy(hfy, mask_2D_V)",,W
Variable ocean.mon.hfx_tavg-u-hxy-sea (Omon.hfxint),1458,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1458,mon ocean CMIP6 UKESM1 HadGEM3-GC31,hfx_tavg-u-hxy-sea,ocean_heat_x_transport,"""long_name"" was ""Ocean Heat X Transport""; ; ""cell_methods"" was ""area: mean where sea time: mean""; ; ""comment"" was ""Contains all contributions to 'x-ward' heat transport from resolved and parameterized processes.  Use Celsius for temperature scale."";",area: areacello,area: mean where sea depth: sum where sea time: mean,Ocean heat x transport vertically integrated over the whole ocean depth. Contains all contributions to 'x-ward' heat transport from resolved and parameterized processes. Use Celsius for temperature scale. Report on native horizontal grid.,longitude latitude time,mon,Vertically Integrated Ocean Heat X Transport,ocean,,"2d field for CMIP6. Report on native horizontal grid. ; CHANGE SINCE CMIP6: compound name, 'int' Disambiguation added to allow for both Omon.hfx (3d) and Omon.hfxint (2d); 2d vertically integrated field. If the full 3d transport is preferred, produce Omon.hfx instead.",W,CMIP6 CMOR variable,"mask_copy(hfx, mask_2D_U)",,"mask_copy(hfx, mask_2D_U)",,W
Variable ocean.mon.hfx_tavg-l-hxy-sea (Omon.hfx),1457,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1457,mon ocean UKESM1 HadGEM3-GC31,hfx_tavg-l-hxy-sea,ocean_heat_x_transport,"""cell_measures"" was ""area: areacello""; ; ""long_name"" was ""Ocean Heat X Transport""; ; ""comment"" was ""Contains all contributions to 'x-ward' heat transport from resolved and parameterized processes.  Use Celsius for temperature scale.""; ; ""dimensions"" was ""longitude latitude time"";",area: areacello volume: volcello,area: mean where sea time: mean,Contains all contributions to 'x-ward' heat transport from resolved and parameterized processes. Use Celsius for temperature scale,longitude latitude olevel time,mon,3D Ocean Heat X Transport,ocean,,"3d field. If only the 2d vertically integrated transport is available or is preferred, produce Omon.hfxint instead.; Online mapping to depth/pressure vertical grid if depth or pressure are not native. Report on native horizontal grid.",W,New,"mask_copy(hfx, mask_2D_U)",,"mask_copy(hfx, mask_2D_U)",,W
Variable ocean.mon.hfsnthermds_tavg-u-hxy-sea (Omon.hfsnthermds2d),1456,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1456,mon ocean CMIP6,hfsnthermds_tavg-u-hxy-sea,heat_flux_into_sea_water_due_to_snow_thermodynamics,"""comment"" was ""In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics.  The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity  named by omitting the phrase.  'Snow thermodynamics' refers to the addition or subtraction of mass due to surface and basal fluxes, i.e., due to melting, sublimation and fusion."";",area: areacello,area: mean where sea time: mean,"In accordance with common usage in geophysical disciplines, ""flux"" implies per unit area, called ""flux density"" in physics.  The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity  named by omitting the phrase.  ""Snow thermodynamics"" refers to the addition or subtraction of mass due to surface and basal fluxes, i.e., due to melting, sublimation and fusion.",longitude latitude time,mon,Heat Flux into Sea Water Due to Snow Thermodynamics,ocean,,"If only the vertically integrated heat flux is available, report as this 2-d field; otherwise hfsnthermds should be used.",W m-2,CMIP6 CMOR variable,,,,,
Variable ocean.mon.hfsnthermds_tavg-l-hxy-sea (Omon.hfsnthermds),1455,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1455,mon ocean CMIP6,hfsnthermds_tavg-l-hxy-sea,heat_flux_into_sea_water_due_to_snow_thermodynamics,"""comment"" was ""In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics.  The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity  named by omitting the phrase.  'Snow thermodynamics' refers to the addition or subtraction of mass due to surface and basal fluxes, i.e., due to melting, sublimation and fusion."";",area: areacello volume: volcello,area: mean where sea time: mean,"In accordance with common usage in geophysical disciplines, ""flux"" implies per unit area, called ""flux density"" in physics.  The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity  named by omitting the phrase.  ""Snow thermodynamics"" refers to the addition or subtraction of mass due to surface and basal fluxes, i.e., due to melting, sublimation and fusion.",longitude latitude olevel time,mon,Heat Flux into Sea Water Due to Snow Thermodynamics,ocean,,"In general this should be reported as a function of depth, (i.e.,  it will be a function of the generic ""XYZ"" dimensions).  Include enough depth levels to represent  the non-zero values of this field everywhere on the globe. Report on native horizontal grid. If a function of depth, perform online remapping to depth or pressure, if not native vertical grid.",W m-2,CMIP6 CMOR variable,,,,,
Variable ocean.mon.hfrunoffds_tavg-u-hxy-sea (Omon.hfrunoffds2d),1454,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1454,mon ocean CMIP6,hfrunoffds_tavg-u-hxy-sea,temperature_flux_due_to_runoff_expressed_as_heat_flux_into_sea_water,"""comment"" was ""Heat flux associated with liquid water which drains from land. It is calculated relative to the heat that would be transported by runoff water entering the sea at zero degrees Celsius. "";",area: areacello,area: mean where sea time: mean,Heat flux associated with liquid water which drains from land. It is calculated relative to the heat that would be transported by runoff water entering the sea at zero degrees Celsius.,longitude latitude time,mon,Temperature Flux Due to Runoff Expressed as Heat Flux into Sea Water,ocean,,"If only the vertically integrated runoff flux is available, report as this 2-d field; otherwise hfrunoffds should be used.",W m-2,CMIP6 CMOR variable,,,,,
Variable ocean.mon.hfrunoffds_tavg-l-hxy-sea (Omon.hfrunoffds),1453,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1453,mon ocean CMIP6 UKESM1 HadGEM3-GC31,hfrunoffds_tavg-l-hxy-sea,temperature_flux_due_to_runoff_expressed_as_heat_flux_into_sea_water,"""comment"" was ""Heat flux associated with liquid water which drains from land. It is calculated relative to the heat that would be transported by runoff water entering the sea at zero degrees Celsius. "";",area: areacello volume: volcello,area: mean where sea time: mean,Heat flux associated with liquid water which drains from land. It is calculated relative to the heat that would be transported by runoff water entering the sea at zero degrees Celsius.,longitude latitude olevel time,mon,Temperature Flux Due to Runoff Expressed as Heat Flux into Sea Water,ocean,,"In general this should be reported as a function of depth, (i.e.,  it will be a function of the generic ""XYZ"" dimensions).  Include enough depth levels to represent  the non-zero values of this field everywhere on the globe. Report on native horizontal grid. If a function of depth, perform online remapping to depth or pressure, if not native vertical grid.",W m-2,CMIP6 CMOR variable,"sum_2d_and_3d(hflx_rnf, -1*vohfcisf)",,"sum_2d_and_3d(hflx_rnf, -1*vohfcisf)",,W m-2
Variable ocean.mon.hfrainds_tavg-u-hxy-ifs (Omon.hfrainds),1452,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1452,mon ocean CMIP6 UKESM1 HadGEM3-GC31,hfrainds_tavg-u-hxy-ifs,temperature_flux_due_to_rainfall_expressed_as_heat_flux_into_sea_water,"""comment"" was ""This is defined as 'where ice_free_sea over sea'; i.e., the total flux (considered here) entering the ice-free portion of the grid cell divided by the area of the ocean portion of the grid cell.  All such heat fluxes are computed based on Celsius scale.""; ; ""cell_methods"" was ""area: mean where ice_free_sea over sea time: mean"";",area: areacello,area: time: mean where ice_free_sea over sea,"This is defined as ""where ice_free_sea over sea""; i.e., the total flux (considered here) entering the ice-free portion of the grid cell divided by the area of the ocean portion of the grid cell.  All such heat fluxes are computed based on Celsius scale.",longitude latitude time,mon,Temperature Flux Due to Rainfall Expressed as Heat Flux into Sea Water,ocean,down,"Report on native horizontal grid.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where ice_free_sea over sea time: mean CMIP7:area: time: mean where ice_free_sea over sea,",W m-2,CMIP6 CMOR variable,hfrainds,,hfrainds,,W m-2
Variable ocean.mon.hfibthermds_tavg-u-hxy-sea (Omon.hfibthermds2d),1451,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1451,mon ocean CMIP6,hfibthermds_tavg-u-hxy-sea,heat_flux_into_sea_water_due_to_iceberg_thermodynamics,"""comment"" was ""In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics.  The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity  named by omitting the phrase.  ' Iceberg thermodynamics' refers to the addition or subtraction of mass due to surface and basal fluxes, i.e., due to melting, sublimation and fusion."";",area: areacello,area: mean where sea time: mean,,longitude latitude time,mon,Heat Flux into Sea Water Due to Iceberg Thermodynamics,ocean,,"If only the vertically integrated heat flux is available, report as this 2-d field; otherwise hfibthermds should be used.",W m-2,CMIP6 CMOR variable,,,,,
Variable ocean.mon.hfibthermds_tavg-l-hxy-sea (Omon.hfibthermds),1450,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1450,mon ocean CMIP6 UKESM1 HadGEM3-GC31,hfibthermds_tavg-l-hxy-sea,heat_flux_into_sea_water_due_to_iceberg_thermodynamics,"""comment"" was ""In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics.  The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity  named by omitting the phrase.  ' Iceberg thermodynamics' refers to the addition or subtraction of mass due to surface and basal fluxes, i.e., due to melting, sublimation and fusion."";",area: areacello volume: volcello,area: mean where sea time: mean,,longitude latitude olevel time,mon,Heat Flux into Sea Water Due to Iceberg Thermodynamics,ocean,,"In general this should be reported as a function of depth, (i.e.,  it will be a function of the generic ""XYZ"" dimensions).  Include enough depth levels to represent  the non-zero values of this field everywhere on the globe. Report on native horizontal grid. If a function of depth, perform online remapping to depth or pressure, if not native vertical grid.",W m-2,CMIP6 CMOR variable,"sum_2d_and_3d(-1*berg_latent_heat_flux, vohflisf)",,"sum_2d_and_3d(-1*berg_latent_heat_flux, vohflisf)",,W m-2
Variable ocean.mon.hfgeou_ti-u-hxy-sea (Omon.hfgeou),1449,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1449,mon ocean CMIP6,hfgeou_ti-u-hxy-sea,upward_geothermal_heat_flux_at_sea_floor,"""dimensions"" was ""longitude latitude time"";",area: areacello,area: mean where sea time: mean,Upward geothermal heat flux per unit area on the sea floor,longitude latitude depthseafloor time,mon,Upward Geothermal Heat Flux at Sea Floor,ocean,up,"CHANGE SINCE CMIP6: Spatial shape updated to sea floor; If this field is time-invariant, then save it instead as one of your ""fixed"" fields (see the fx table). Report on native horizontal grid.; CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time CMIP7:longitude latitude depthseafloor time,",W m-2,CMIP6 CMOR variable,,,,,
Variable ocean.mon.hfevapds_tavg-u-hxy-ifs (Omon.hfevapds),1448,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1448,mon ocean CMIP6 UKESM1 HadGEM3-GC31,hfevapds_tavg-u-hxy-ifs,temperature_flux_due_to_evaporation_expressed_as_heat_flux_out_of_sea_water,"""comment"" was ""This is defined as 'where ice_free_sea over sea'""; ; ""cell_methods"" was ""area: mean where ice_free_sea over sea time: mean"";",area: areacello,area: time: mean where ice_free_sea over sea,"This is defined as ""where ice_free_sea over sea""",longitude latitude time,mon,Temperature Flux Due to Evaporation Expressed as Heat Flux out of Sea Water,ocean,up,"Report on native horizontal grid.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where ice_free_sea over sea time: mean CMIP7:area: time: mean where ice_free_sea over sea,",W m-2,CMIP6 CMOR variable,hfevapds,,hfevapds,,W m-2
Variable ocean.mon.hfds_tavg-u-hxy-sea (Omon.hfds),1447,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1447,mon ocean CMIP6 UKESM1 HadGEM3-GC31 BCV,hfds_tavg-u-hxy-sea,surface_downward_heat_flux_in_sea_water,"""comment"" was ""This is the net flux of heat entering the liquid water column through its upper surface (excluding any 'flux adjustment') ."";",area: areacello,area: mean where sea time: mean,"This is the net flux of heat entering the liquid water column through its upper surface (excluding any ""flux adjustment"") .",longitude latitude time,mon,Downward Heat Flux at Sea Water Surface,ocean,down,Report on native horizontal grid as well as remapped onto a latitude/longitude grid.,W m-2,CMIP6 CMOR variable,hfds,,hfds,,W m-2
Variable ocean.mon.hfbasinpsmadv_tavg-u-hys-sea (Omon.hfbasinpsmadv),1446,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1446,mon ocean CMIP6,hfbasinpsmadv_tavg-u-hys-sea,northward_ocean_heat_transport_due_to_parameterized_submesoscale_eddy_advection,"""cell_methods"" was ""longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean"";",,longitude: sum (basin sum [along zig-zag grid path]) depth: sum time: mean,Contributions to heat transport from parameterized mesoscale eddy-induced advective transport. Diagnosed here as a function of latitude and basin.  Use Celsius for temperature scale.,latitude basin time,mon,Northward Ocean Heat Transport Due to Parameterized Submesoscale Advection,ocean,,"For models which do not have a Cartesian lat-long grid, this transport can be approximated as thetransport across zig-zag paths corresponding to latitudes with spacing between latitudes appropriate tothe model's resolution, as is done for the ocean meridional overturning mass streamfunction.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean CMIP7:longitude: sum (basin sum [along zig-zag grid path]) depth: sum time: mean,",W,CMIP6 CMOR variable,,,,,
Variable ocean.mon.hfbasinpmdiff_tavg-u-hys-sea (Omon.hfbasinpmdiff),1445,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1445,mon ocean CMIP6 UKESM1 HadGEM3-GC31,hfbasinpmdiff_tavg-u-hys-sea,northward_ocean_heat_transport_due_to_parameterized_mesoscale_eddy_diffusion,"""cell_methods"" was ""longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean"";",,longitude: sum (basin sum [along zig-zag grid path]) depth: sum time: mean,"Contributions to heat transport from parameterized mesoscale eddy-induced diffusive transport (i.e., neutral diffusion). Diagnosed here as a function of latitude and basin.",latitude basin time,mon,Northward Ocean Heat Transport Due to Parameterized Mesoscale Diffusion,ocean,,"For models which do not have a Cartesian lat-long grid, this transport can be approximated as thetransport across zig-zag paths corresponding to latitudes with spacing between latitudes appropriate tothe model's resolution, as is done for the ocean meridional overturning mass streamfunction.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean CMIP7:longitude: sum (basin sum [along zig-zag grid path]) depth: sum time: mean,",W,CMIP6 CMOR variable,"combine_cubes_to_basin_coord(hfbasinpmdiff_global, hfbasinpmdiff_atlantic, hfbasinpmdiff_indopacific, mask_global=global_ocean_1D_V, mask_atl=atlantic_arctic_ocean_1D_V, mask_indpac=indian_pacific_ocean_1D_V)",,"combine_cubes_to_basin_coord(hfbasinpmdiff_global, hfbasinpmdiff_atlantic, hfbasinpmdiff_indopacific, mask_global=global_ocean_1D_V, mask_atl=atlantic_arctic_ocean_1D_V, mask_indpac=indian_pacific_ocean_1D_V)",,PW
Variable ocean.mon.hfbasinpmadv_tavg-u-hys-sea (Omon.hfbasinpmadv),1444,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1444,mon ocean CMIP6 UKESM1 HadGEM3-GC31,hfbasinpmadv_tavg-u-hys-sea,northward_ocean_heat_transport_due_to_parameterized_mesoscale_eddy_advection,"""cell_methods"" was ""longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean"";",,longitude: sum (basin sum [along zig-zag grid path]) depth: sum time: mean,Contributions to heat transport from parameterized mesoscale eddy-induced advective transport. Diagnosed here as a function of latitude and basin.  Use Celsius for temperature scale.,latitude basin time,mon,Northward Ocean Heat Transport Due to Parameterized Mesoscale Advection,ocean,,"For models which do not have a Cartesian lat-long grid, this transport can be approximated as thetransport across zig-zag paths corresponding to latitudes with spacing between latitudes appropriate tothe model's resolution, as is done for the ocean meridional overturning mass streamfunction.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean CMIP7:longitude: sum (basin sum [along zig-zag grid path]) depth: sum time: mean,",W,CMIP6 CMOR variable,"combine_cubes_to_basin_coord(hfbasinpmadv_global, hfbasinpmadv_atlantic, hfbasinpmadv_indopacific, mask_global=global_ocean_1D_V, mask_atl=atlantic_arctic_ocean_1D_V, mask_indpac=indian_pacific_ocean_1D_V)",,"combine_cubes_to_basin_coord(hfbasinpmadv_global, hfbasinpmadv_atlantic, hfbasinpmadv_indopacific, mask_global=global_ocean_1D_V, mask_atl=atlantic_arctic_ocean_1D_V, mask_indpac=indian_pacific_ocean_1D_V)",,PW
Variable ocean.mon.hfbasinpadv_tavg-u-hys-sea (Omon.hfbasinpadv),1443,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1443,mon ocean CMIP6 UKESM1 HadGEM3-GC31,hfbasinpadv_tavg-u-hys-sea,northward_ocean_heat_transport_due_to_parameterized_eddy_advection,"""cell_methods"" was ""longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean"";",,longitude: sum (basin sum [along zig-zag grid path]) depth: sum time: mean,Contributions to heat transport from parameterized eddy-induced advective transport due to any subgrid advective process. Diagnosed here as a function of latitude and basin.  Use Celsius for temperature scale.,latitude basin time,mon,Northward Ocean Heat Transport Due to Parameterized Eddy Advection,ocean,,"For models which do not have a Cartesian lat-long grid, this transport can be approximated as thetransport across zig-zag paths corresponding to latitudes with spacing between latitudes appropriate tothe model's resolution, as is done for the ocean meridional overturning mass streamfunction.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean CMIP7:longitude: sum (basin sum [along zig-zag grid path]) depth: sum time: mean,",W,CMIP6 CMOR variable,"combine_cubes_to_basin_coord(hfbasinpadv_global, hfbasinpadv_atlantic, hfbasinpadv_indopacific, mask_global=global_ocean_1D_V, mask_atl=atlantic_arctic_ocean_1D_V, mask_indpac=indian_pacific_ocean_1D_V)",,"combine_cubes_to_basin_coord(hfbasinpadv_global, hfbasinpadv_atlantic, hfbasinpadv_indopacific, mask_global=global_ocean_1D_V, mask_atl=atlantic_arctic_ocean_1D_V, mask_indpac=indian_pacific_ocean_1D_V)",,PW
Variable ocean.mon.hfbasin_tavg-u-hys-sea (Omon.hfbasin),1442,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1442,mon ocean CMIP6 UKESM1 HadGEM3-GC31,hfbasin_tavg-u-hys-sea,northward_ocean_heat_transport,"""cell_methods"" was ""longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean"";",,longitude: sum (basin sum [along zig-zag grid path]) depth: sum time: mean,"Contains contributions from all physical processes affecting the northward heat transport, including resolved advection, parameterized advection, lateral diffusion, etc. Diagnosed here as a function of latitude and basin.   Use Celsius for temperature scale.",latitude basin time,mon,Northward Ocean Heat Transport,ocean,,"For models which do not have a Cartesian lat-long grid, this transport can be approximated as thetransport across zig-zag paths corresponding to latitudes with spacing between latitudes appropriate tothe model's resolution, as is done for the ocean meridional overturning mass streamfunction.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean CMIP7:longitude: sum (basin sum [along zig-zag grid path]) depth: sum time: mean,",W,CMIP6 CMOR variable,"combine_cubes_to_basin_coord(hfbasin_global, hfbasin_atlantic, hfbasin_indopacific, mask_global=global_ocean_1D_V, mask_atl=atlantic_arctic_ocean_1D_V, mask_indpac=indian_pacific_ocean_1D_V)",,"combine_cubes_to_basin_coord(hfbasin_global, hfbasin_atlantic, hfbasin_indopacific, mask_global=global_ocean_1D_V, mask_atl=atlantic_arctic_ocean_1D_V, mask_indpac=indian_pacific_ocean_1D_V)",,PW
