title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Model units
Variable aerosol.mon.od550oa_tavg-u-hxy-u (AERmon.od550oa),377,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/377,mon aerosol CMIP6,od550oa_tavg-u-hxy-u,atmosphere_optical_thickness_due_to_particulate_organic_matter_ambient_aerosol_particles,"""comment"" was ""Total aerosol AOD due to organic aerosol at a wavelength of 550 nanometres."";",area: areacella,area: time: mean,"total organic aerosol AOD, comprises all organic aerosols, primary + secondary ; natural + anthropogenic including biomasss burning organic aerosol",longitude latitude time lambda550nm,mon,Total Organic Aerosol Optical Depth at 550nm,aerosol,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time lambda550nm CMIP7:longitude latitude time  lambda550nm,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.od550no3_tavg-u-hxy-u (AERmon.od550no3),376,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/376,mon aerosol CMIP6,od550no3_tavg-u-hxy-u,atmosphere_optical_thickness_due_to_nitrate_ambient_aerosol_particles,,area: areacella,area: time: mean,Total aerosol AOD due to nitrate aerosol at a wavelength of 550 nanometres.,longitude latitude time lambda550nm,mon,Nitrate Aerosol Optical Depth at 550nm,aerosol,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time lambda550nm CMIP7:longitude latitude time  lambda550nm,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.od550lt1aer_tavg-u-hxy-u (AERmon.od550lt1aer),375,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/375,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,od550lt1aer_tavg-u-hxy-u,atmosphere_optical_thickness_due_to_pm1_ambient_aerosol_particles,"""comment"" was ""od550 due to particles with wet diameter less than 1 um  (ambient here means wetted). When models do not include explicit size information, it can be assumed that all anthropogenic aerosols and natural secondary aerosols have diameter less than 1 um."";",area: areacella,area: time: mean,"od550 due to particles with wet diameter less than 1 um  (""ambient"" means ""wetted""). When models do not include explicit size information, it can be assumed that all anthropogenic aerosols and natural secondary aerosols have diameter less than 1 um.",longitude latitude time lambda550nm,mon,Ambient Fine Aerosol Optical Depth at 550nm,aerosol,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time lambda550nm CMIP7:longitude latitude time  lambda550nm,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",1,CMIP6 CMOR variable,"m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",,"m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",,1
Variable aerosol.mon.od550dust_tavg-u-hxy-u (AERmon.od550dust),374,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/374,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,od550dust_tavg-u-hxy-u,atmosphere_optical_thickness_due_to_dust_ambient_aerosol_particles,,area: areacella,area: time: mean,Total aerosol AOD due to dust aerosol at a wavelength of 550 nanometres.,longitude latitude time lambda550nm,mon,Dust Optical Thickness at 550nm,aerosol,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time lambda550nm CMIP7:longitude latitude time  lambda550nm,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",1,CMIP6 CMOR variable,"m01s02i285[lbplev=3, lbproc=128]",,"m01s02i285[lbplev=3, lbproc=128]",,1
Variable aerosol.mon.od550csaer_tavg-u-hxy-u (AERmon.od550csaer),373,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/373,mon aerosol CMIP6,od550csaer_tavg-u-hxy-u,atmosphere_optical_thickness_due_to_ambient_aerosol_particles,"""comment"" was ""AOD from the ambient aerosols in clear skies if od550aer is for all-sky (i.e., includes aerosol water).  Does not include AOD from stratospheric aerosols if these are prescribed but includes other possible background aerosol types. Needs a comment attribute 'wavelength: 550nm'"";",area: areacella,area: time: mean,"AOD from the ambient aerosols in clear skies if od550aer is for all-sky (i.e., includes aerosol water).  Does not include AOD from stratospheric aerosols if these are prescribed but includes other possible background aerosol types. Needs a comment attribute ""wavelength: 550 nm""",longitude latitude time lambda550nm,mon,Ambient Aerosol Optical Thickness at 550nm,aerosol,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time lambda550nm CMIP7:longitude latitude time  lambda550nm,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.od550bc_tavg-u-hxy-u (AERmon.od550bc),372,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/372,mon aerosol CMIP6,od550bc_tavg-u-hxy-u,atmosphere_optical_thickness_due_to_black_carbon_ambient_aerosol,,area: areacella,area: time: mean,Total aerosol AOD due to black carbon aerosol at a wavelength of 550 nanometres.,longitude latitude time lambda550nm,mon,Black Carbon Optical Thickness at 550nm,aerosol,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time lambda550nm CMIP7:longitude latitude time  lambda550nm,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.od550bb_tavg-u-hxy-u (AERmon.od550bb),371,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/371,mon aerosol CMIP6,od550bb_tavg-u-hxy-u,atmosphere_optical_thickness_due_to_particulate_organic_matter_ambient_aerosol_particles,,area: areacella,area: time: mean,"total organic aerosol AOD due to biomass burning (excluding so4, nitrate BB components)",longitude latitude time lambda550nm,mon,Aerosol Optical Depth at 550nm Due to Biomass Burning,aerosol,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time lambda550nm CMIP7:longitude latitude time  lambda550nm,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.od550aerh2o_tavg-u-hxy-u (AERmon.od550aerh2o),370,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/370,mon aerosol CMIP6,od550aerh2o_tavg-u-hxy-u,atmosphere_optical_thickness_due_to_water_in_ambient_aerosol_particles,,area: areacella,area: time: mean,proposed name: atmosphere_optical_thickness_due_to_water_ambient_aerosol,longitude latitude time lambda550nm,mon,Aerosol Water Optical Thickness at 550nm,aerosol,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time lambda550nm CMIP7:longitude latitude time  lambda550nm,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.od550aer_tavg-u-hxy-u (AERmon.od550aer),369,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/369,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,od550aer_tavg-u-hxy-u,atmosphere_optical_thickness_due_to_ambient_aerosol_particles,"""comment"" was ""AOD from the ambient aerosols (i.e., includes aerosol water).  Does not include AOD from stratospheric aerosols if these are prescribed but includes other possible background aerosol types. Needs a comment attribute 'wavelength: 550nm'"";",area: areacella,area: time: mean,"AOD from ambient aerosols (i.e., includes aerosol water).  Does not include AOD from stratospheric aerosols if these are prescribed but includes other possible background aerosol types. Needs a comment attribute ""wavelength: 550 nm""",longitude latitude time lambda550nm,mon,Ambient Aerosol Optical Thickness at 550nm,aerosol,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time lambda550nm CMIP7:longitude latitude time  lambda550nm,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",1,CMIP6 CMOR variable,"m01s02i285[lbplev=3, lbproc=128] + m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i302[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",,"m01s02i285[lbplev=3, lbproc=128] + m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i302[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",,1
Variable aerosol.mon.od443aer_tavg-u-hxy-u (AERmon.od443aer),368,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/368,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,od443aer_tavg-u-hxy-u,atmosphere_optical_thickness_due_to_ambient_aerosol_particles,"""dimensions"" was ""longitude latitude time""; ; ""comment"" was ""AOD from the ambient aerosols (i.e., includes aerosol water).  Does not include AOD from stratospheric aerosols if these are prescribed but includes other possible background aerosol types. Needs a comment attribute 'wavelength: 440nm'""; ; ""long_name"" was ""Ambient Aerosol Optical Thickness at 440nm"";",area: areacella,area: time: mean,"This is the aerosol optical depth (AOD) from the ambient aerosls (i.e., includes aerosol water).  Does not include AOD from stratospheric aerosols if these are prescribed but includes other possible background aerosol types. Needs a comment attribute ""wavelength: 443 nm""",longitude latitude time lambda443nm,mon,Ambient Aerosol Optical Thickness at 443nm,aerosol,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time CMIP7:longitude latitude time  lambda443nm, CHANGE SINCE CMIP6: compound name,",1,CMIP6 CMOR variable,"m01s02i285[lbplev=2, lbproc=128] + m01s02i300[lbplev=2, lbproc=128] + m01s02i301[lbplev=2, lbproc=128] + m01s02i302[lbplev=2, lbproc=128] + m01s02i303[lbplev=2, lbproc=128]",,"m01s02i285[lbplev=2, lbproc=128] + m01s02i300[lbplev=2, lbproc=128] + m01s02i301[lbplev=2, lbproc=128] + m01s02i302[lbplev=2, lbproc=128] + m01s02i303[lbplev=2, lbproc=128]",,1
Variable aerosol.mon.o3prod_tavg-l-hxy-u (AERmon.o3prod),366,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/366,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,o3prod_tavg-l-hxy-u,tendency_of_atmosphere_mole_concentration_of_ozone_due_to_chemical_production,"""comment"" was ""ONLY provide the sum of all the HO2/RO2 + NO reactions (as k*[HO2]*[NO])"";",area: areacella,area: time: mean,ONLY provide the sum of all the HO2/RO2 + NO reactions (as k\*[HO2]\*[NO]),longitude latitude alevel time,mon,O3 Production Rate,aerosol,,,mol m-3 s-1,CMIP6 CMOR variable,(m01s50i001[lbproc=128] + m01s50i003[lbproc=128] + m01s50i103[lbproc=128]) / m01s50i255[lbproc=128],,(m01s50i001[lbproc=128] + m01s50i003[lbproc=128] + m01s50i103[lbproc=128]) / m01s50i255[lbproc=128],,mol m-3 s-1
Variable aerosol.mon.o3loss_tavg-l-hxy-u (AERmon.o3loss),365,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/365,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,o3loss_tavg-l-hxy-u,tendency_of_atmosphere_mole_concentration_of_ozone_due_to_chemical_destruction,,area: areacella,area: time: mean,"ONLY provide the sum of the following reactions: (i) O(1D)+H2O; (ii) O3+HO2; (iii) O3+OH; (iv) O3+alkenes (isoprene, ethene,...)",longitude latitude alevel time,mon,O3 Destruction Rate,aerosol,,,mol m-3 s-1,CMIP6 CMOR variable,(m01s50i011[lbproc=128] + m01s50i013[lbproc=128] + m01s50i014[lbproc=128] + m01s50i015[lbproc=128]) / m01s50i255[lbproc=128],,(m01s50i011[lbproc=128] + m01s50i013[lbproc=128] + m01s50i014[lbproc=128] + m01s50i015[lbproc=128]) / m01s50i255[lbproc=128],,mol m-3 s-1
Variable aerosol.mon.o3_tavg-l-hxy-u (AERmon.o3),363,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/363,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,o3_tavg-l-hxy-u,mole_fraction_of_ozone_in_air,,area: areacella,area: time: mean,"Mole fraction is used in the construction mole_fraction_of_X_in_Y, where X is a material constituent of Y.",longitude latitude alevel time,mon,Mole Fraction of O3,aerosol,,,mol mol-1,CMIP6 CMOR variable,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_O3) * m01s34i001[lbproc=128],,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_O3) * m01s34i001[lbproc=128],,mol mol-1
Variable aerosol.mon.no2_tavg-l-hxy-u (AERmon.no2),362,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/362,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,no2_tavg-l-hxy-u,mole_fraction_of_nitrogen_dioxide_in_air,,area: areacella,area: time: mean,"Mole fraction is used in the construction mole_fraction_of_X_in_Y, where X is a material constituent of Y.",longitude latitude alevel time,mon,NO2 Volume Mixing Ratio,aerosol,,,mol mol-1,CMIP6 CMOR variable,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_NO2) * m01s34i996[lbproc=128],,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_NO2) * m01s34i996[lbproc=128],,mol mol-1
Variable aerosol.mon.no_tavg-l-hxy-u (AERmon.no),361,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/361,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,no_tavg-l-hxy-u,mole_fraction_of_nitrogen_monoxide_in_air,,area: areacella,area: time: mean,"Mole fraction is used in the construction mole_fraction_of_X_in_Y, where X is a material constituent of Y.",longitude latitude alevel time,mon,NO Volume Mixing Ratio,aerosol,,,mol mol-1,CMIP6 CMOR variable,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_NO) * m01s34i002[lbproc=128],,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_NO) * m01s34i002[lbproc=128],,mol mol-1
Variable aerosol.mon.nh50_tavg-l-hxy-u (AERmon.nh50),360,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/360,mon aerosol CMIP6,nh50_tavg-l-hxy-u,mole_fraction_of_artificial_tracer_with_fixed_lifetime_in_air,,area: areacella,area: time: mean,"Fixed surface layer mixing ratio over 30o-50oN (100ppbv), uniform fixed 50-day exponential decay.",longitude latitude alevel time,mon,Artificial Tracer with 50 Day Lifetime,aerosol,,,mol mol-1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.n2o_tavg-l-hxy-u (AERmon.n2o),359,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/359,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,n2o_tavg-l-hxy-u,mole_fraction_of_nitrous_oxide_in_air,,area: areacella,area: time: mean,"Mole fraction is used in the construction mole_fraction_of_X_in_Y, where X is a material constituent of Y.   The chemical formula of  nitrous oxide is N2O.",longitude latitude alevel time,mon,Mole Fraction of N2O,aerosol,,,mol mol-1,CMIP6 CMOR variable,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_N2O) * m01s34i049[lbproc=128],,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_N2O) * m01s34i049[lbproc=128],,mol mol-1
Variable aerosol.mon.mmrss_tavg-l-hxy-u (AERmon.mmrss),358,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/358,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,mmrss_tavg-l-hxy-u,mass_fraction_of_sea_salt_dry_aerosol_particles_in_air,,area: areacella,area: time: mean,Mass fraction in the atmosphere of sea salt aerosol (dry mass).,longitude latitude alevel time,mon,Sea-Salt Aerosol Mass Mixing Ratio,aerosol,,,kg kg-1,CMIP6 CMOR variable,m01s34i111[lbproc=128] + m01s34i117[lbproc=128],,m01s34i111[lbproc=128] + m01s34i117[lbproc=128],,kg kg-1
Variable aerosol.mon.mmrsoa_tavg-l-hxy-u (AERmon.mmrsoa),357,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/357,mon aerosol CMIP6,mmrsoa_tavg-l-hxy-u,mass_fraction_of_secondary_particulate_organic_matter_dry_aerosol_particles_in_air,,area: areacella,area: time: mean,Mass fraction in the atmosphere of secondary organic aerosols (particulate organic matter formed within the atmosphere from gaseous precursors; dry mass).,longitude latitude alevel time,mon,Secondary Organic Aerosol Mass Mixing Ratio,aerosol,,,kg kg-1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.mmrso4_tavg-l-hxy-u (AERmon.mmrso4),356,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/356,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,mmrso4_tavg-l-hxy-u,mass_fraction_of_sulfate_dry_aerosol_particles_in_air,,area: areacella,area: time: mean,Dry mass of sulfate (SO4) in aerosol particles as a fraction of air mass.,longitude latitude alevel time,mon,Aerosol Sulfate Mass Mixing Ratio,aerosol,,,kg kg-1,CMIP6 CMOR variable,(MOLECULAR_MASS_OF_SO4 / MOLECULAR_MASS_OF_H2SO4) * (m01s34i102[lbproc=128] + m01s34i104[lbproc=128] + m01s34i108[lbproc=128] + m01s34i114[lbproc=128]),,(MOLECULAR_MASS_OF_SO4 / MOLECULAR_MASS_OF_H2SO4) * (m01s34i102[lbproc=128] + m01s34i104[lbproc=128] + m01s34i108[lbproc=128] + m01s34i114[lbproc=128]),,kg kg-1
Variable aerosol.mon.mmrpm2p5_tavg-l-hxy-u (AERmon.mmrpm2p5),355,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/355,mon aerosol CMIP6,mmrpm2p5_tavg-l-hxy-u,mass_fraction_of_pm2p5_dry_aerosol_particles_in_air,,area: areacella,area: time: mean,Mass fraction atmospheric particulate compounds with an aerodynamic diameter of less than or equal to 2.5 micrometers,longitude latitude alevel time,mon,PM2.5 Mass Mixing Ratio,aerosol,,,kg kg-1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.mmrpm10_tavg-l-hxy-u (AERmon.mmrpm10),354,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/354,mon aerosol CMIP6,mmrpm10_tavg-l-hxy-u,mass_fraction_of_pm10_ambient_aerosol_particles_in_air,,area: areacella,area: time: mean,Mass fraction atmospheric particulate compounds with an aerodynamic diameter of less than or equal to 10 micrometers,longitude latitude alevel time,mon,PM10 Mass Mixing Ratio,aerosol,,,kg kg-1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.mmrpm1_tavg-l-hxy-u (AERmon.mmrpm1),353,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/353,mon aerosol CMIP6,mmrpm1_tavg-l-hxy-u,mass_fraction_of_pm1_dry_aerosol_particles_in_air,,area: areacella,area: time: mean,Mass fraction atmospheric particulate compounds with an aerodynamic diameter of less than or equal to 1 micrometers,longitude latitude alevel time,mon,PM1.0 Mass Mixing Ratio,aerosol,,,kg kg-1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.mmroa_tavg-l-hxy-u (AERmon.mmroa),352,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/352,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,mmroa_tavg-l-hxy-u,mass_fraction_of_particulate_organic_matter_dry_aerosol_particles_in_air,"""comment"" was ""We recommend a scale factor of POM=1.4*OC, unless your model has more detailed info available."";",area: areacella,area: time: mean,"We recommend a scale factor of POM=1.4\*OC, unless your model has more detailed info available.",longitude latitude alevel time,mon,Total Organic Aerosol Mass Mixing Ratio,aerosol,,,kg kg-1,CMIP6 CMOR variable,m01s34i106[lbproc=128] + m01s34i110[lbproc=128] + m01s34i116[lbproc=128] + m01s34i121[lbproc=128] + m01s34i126[lbproc=128],,m01s34i106[lbproc=128] + m01s34i110[lbproc=128] + m01s34i116[lbproc=128] + m01s34i121[lbproc=128] + m01s34i126[lbproc=128],,kg kg-1
Variable aerosol.mon.mmrno3_tavg-l-hxy-u (AERmon.mmrno3),351,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/351,mon aerosol CMIP6,mmrno3_tavg-l-hxy-u,mass_fraction_of_nitrate_dry_aerosol_particles_in_air,,area: areacella,area: time: mean,Dry mass fraction of nitrate aerosol particles in air.,longitude latitude alevel time,mon,NO3 Aerosol Mass Mixing Ratio,aerosol,,,kg kg-1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.mmrnh4_tavg-l-hxy-u (AERmon.mmrnh4),350,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/350,mon aerosol CMIP6,mmrnh4_tavg-l-hxy-u,mass_fraction_of_ammonium_dry_aerosol_particles_in_air,,area: areacella,area: time: mean,Dry mass fraction of ammonium aerosol particles in air.,longitude latitude alevel time,mon,NH4 Mass Mixing Ratio,aerosol,,,kg kg-1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.mmrdust_tavg-l-hxy-u (AERmon.mmrdust),349,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/349,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,mmrdust_tavg-l-hxy-u,mass_fraction_of_dust_dry_aerosol_particles_in_air,,area: areacella,area: time: mean,Dry mass fraction of dust aerosol particles in air.,longitude latitude alevel time,mon,Dust Aerosol Mass Mixing Ratio,aerosol,,,kg kg-1,CMIP6 CMOR variable,m01s00i431[lbproc=128] + m01s00i432[lbproc=128] + m01s00i433[lbproc=128] + m01s00i434[lbproc=128] + m01s00i435[lbproc=128] + m01s00i436[lbproc=128],,m01s00i431[lbproc=128] + m01s00i432[lbproc=128] + m01s00i433[lbproc=128] + m01s00i434[lbproc=128] + m01s00i435[lbproc=128] + m01s00i436[lbproc=128],,kg kg-1
Variable aerosol.mon.mmrbc_tavg-l-hxy-u (AERmon.mmrbc),348,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/348,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,mmrbc_tavg-l-hxy-u,mass_fraction_of_elemental_carbon_dry_aerosol_particles_in_air,,area: areacella,area: time: mean,Dry mass fraction of black carbon aerosol particles in air.,longitude latitude alevel time,mon,Elemental Carbon Mass Mixing Ratio,aerosol,,,kg kg-1,CMIP6 CMOR variable,m01s34i105[lbproc=128] + m01s34i109[lbproc=128] + m01s34i115[lbproc=128] + m01s34i120[lbproc=128],,m01s34i105[lbproc=128] + m01s34i109[lbproc=128] + m01s34i115[lbproc=128] + m01s34i120[lbproc=128],,kg kg-1
Variable aerosol.mon.mmraerh2o_tavg-l-hxy-u (AERmon.mmraerh2o),347,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/347,mon aerosol CMIP6 UKESM1,mmraerh2o_tavg-l-hxy-u,mass_fraction_of_water_in_ambient_aerosol_particles_in_air,"""comment"" was ""Mass fraction is used in the construction mass_fraction_of_X_in_Y, where X is a material constituent of Y. It means the ratio of the mass of X to the mass of Y (including X). 'Aerosol' means the system of suspended liquid or solid particles in air (except cloud droplets) and their carrier gas, the air itself. 'Ambient_aerosol' means that the aerosol is measured or modelled at the ambient state of pressure, temperature and relative humidity that exists in its immediate environment. 'Ambient aerosol particles' are aerosol particles that have taken up ambient water through hygroscopic growth. The extent of hygroscopic growth depends on the relative humidity and the composition of the particles."";",area: areacella,area: time: mean,"Mass fraction is used in the construction mass_fraction_of_X_in_Y, where X is a material constituent of Y. It means the ratio of the mass of X to the mass of Y (including X). ""Aerosol"" means the system of suspended liquid or solid particles in air (except cloud droplets) and their carrier gas, the air itself. ""Ambient_aerosol"" means that the aerosol is measured or modelled at the ambient state of pressure, temperature and relative humidity that exists in its immediate environment. ""Ambient aerosol particles"" are aerosol particles that have taken up ambient water through hygroscopic growth. The extent of hygroscopic growth depends on the relative humidity and the composition of the particles.",longitude latitude alevel time,mon,Aerosol Water Mass Mixing Ratio,aerosol,,,kg kg-1,CMIP6 CMOR variable,,,SECONDS_IN_HOUR / ATMOS_TIMESTEP * m01s38i545[lbproc=128],,kg kg-1
Variable aerosol.mon.lwp_tavg-u-hxy-u (AERmon.lwp),345,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/345,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,lwp_tavg-u-hxy-u,atmosphere_mass_content_of_cloud_liquid_water,,area: areacella,area: time: mean,The total mass of liquid water in cloud per unit area.,longitude latitude time,mon,Liquid Water Path,aerosol,,,kg m-2,CMIP6 CMOR variable,m01s02i391[lbproc=128],,m01s02i391[lbproc=128],,kg m-2
Variable aerosol.mon.lossn2o_tavg-l-hxy-u (AERmon.lossn2o),344,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/344,mon aerosol CMIP6,lossn2o_tavg-l-hxy-u,tendency_of_atmosphere_mole_concentration_of_nitrous_oxide_due_to_chemical_destruction,,area: areacella,area: time: mean,monthly averaged atmospheric loss,longitude latitude alevel time,mon,Monthly Loss of Atmospheric Nitrous Oxide,aerosol,,,mol m-3 s-1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.lossco_tavg-l-hxy-u (AERmon.lossco),343,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/343,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,lossco_tavg-l-hxy-u,tendency_of_atmosphere_mole_concentration_of_carbon_monoxide_due_to_chemical_destruction,,area: areacella,area: time: mean,monthly averaged atmospheric loss,longitude latitude alevel time,mon,Monthly Loss of Atmospheric Carbon Monoxide,aerosol,,,mol m-3 s-1,CMIP6 CMOR variable,m01s50i071[lbproc=128] / m01s50i255[lbproc=128],,m01s50i071[lbproc=128] / m01s50i255[lbproc=128],,mol m-3 s-1
Variable aerosol.mon.lossch4_tavg-l-hxy-u (AERmon.lossch4),342,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/342,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,lossch4_tavg-l-hxy-u,tendency_of_atmosphere_mole_concentration_of_methane_due_to_chemical_destruction,,area: areacella,area: time: mean,monthly averaged atmospheric loss,longitude latitude alevel time,mon,Monthly Loss of Atmospheric Methane,aerosol,,,mol m-3 s-1,CMIP6 CMOR variable,m01s50i247[lbproc=128] / m01s50i255[lbproc=128],,m01s50i247[lbproc=128] / m01s50i255[lbproc=128],,mol m-3 s-1
Variable aerosol.mon.jno2_tavg-l-hxy-u (AERmon.jno2),341,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/341,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,jno2_tavg-l-hxy-u,photolysis_rate_of_nitrogen_dioxide,,area: areacella,area: time: mean,Photolysis rate of nitrogen dioxide (NO2),longitude latitude alevel time,mon,Photolysis Rate of NO2,aerosol,,,s-1,CMIP6 CMOR variable,m01s50i229[lbproc=128],,m01s50i229[lbproc=128],,s-1
Variable aerosol.mon.isop_tavg-l-hxy-u (AERmon.isop),340,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/340,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,isop_tavg-l-hxy-u,mole_fraction_of_isoprene_in_air,,area: areacella,area: time: mean,Mole fraction of isoprene in air.,longitude latitude alevel time,mon,Isoprene Volume Mixing Ratio,aerosol,,,mol mol-1,CMIP6 CMOR variable,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_ISOPRENE) * m01s34i027[lbproc=128],,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_ISOPRENE) * m01s34i027[lbproc=128],,mol mol-1
